CPU,MEMORY,MOUSE_X,MOUSE_Y,LEFT_CLICKS,RIGHT_CLICKS,q,w,e,r,t,d,f,tab,space,ctrl
23.5,62.1,1284,534,0,0,1,2,0,0,0,0,0,0,0,0
15.5,62.0,1316,518,0,0,0,1,0,0,0,0,0,0,0,0
27.1,62.0,1381,715,0,1,0,0,0,0,0,0,0,0,0,0
19.5,62.0,1128,379,0,1,0,0,0,0,0,0,0,0,0,0
18.8,62.0,1137,493,0,0,0,0,0,0,0,0,0,0,0,0
16.8,62.0,1161,536,0,3,0,0,0,0,0,0,0,0,0,0
13.6,62.0,1151,563,0,2,0,0,0,0,0,0,0,0,0,0
18.7,62.0,1007,954,0,1,0,0,0,0,0,0,0,0,0,0
13.5,62.0,1476,688,0,0,0,0,0,0,0,0,0,0,0,0
17.8,62.0,1322,485,0,0,0,1,0,0,0,0,0,0,0,0
17.3,62.0,1337,481,0,0,0,0,0,0,0,0,0,0,0,0
20.6,62.0,1139,356,0,0,0,0,0,0,0,0,0,0,0,0
17.4,62.0,1095,408,0,0,0,3,0,0,0,0,0,0,0,0
14.6,61.6,1112,562,0,3,0,15,0,0,0,0,0,0,0,0
24.3,61.5,1071,710,0,1,0,11,0,0,0,0,0,0,0,0
14.0,61.6,1042,702,0,2,0,3,0,0,0,0,0,0,0,0
13.0,61.6,1007,688,0,2,0,6,1,0,0,0,0,0,0,0
14.6,61.6,1030,669,0,2,0,1,0,0,0,0,0,0,0,0
14.2,61.6,1029,708,0,2,0,0,4,0,0,0,0,0,0,0
18.7,61.6,1045,695,0,3,0,1,0,0,0,0,0,0,0,0
16.8,61.6,1140,681,0,1,0,0,0,0,0,0,0,0,0,0
14.2,61.6,1484,473,0,1,0,0,0,0,0,0,0,0,0,0
15.6,61.6,1321,359,0,1,0,10,0,0,0,0,0,0,0,0
19.0,61.6,1323,382,0,0,0,0,0,0,0,0,0,0,0,0
17.8,61.6,1192,533,0,0,0,0,0,0,0,0,0,0,0,0
15.0,61.7,1176,579,0,3,0,0,0,0,0,0,0,0,0,0
17.8,61.7,1181,562,0,3,0,0,0,0,0,0,0,0,0,0
17.6,61.7,1166,563,0,3,0,0,0,0,0,0,0,0,0,0
18.4,61.6,1172,551,0,3,0,0,0,0,0,0,0,0,0,0
16.7,61.8,1120,555,0,3,0,0,0,0,0,0,0,0,0,0
14.2,61.8,1080,568,0,3,0,0,0,0,0,0,0,0,0,0
20.6,61.8,1439,672,0,3,0,0,0,0,0,0,0,0,0,0
20.4,61.8,1375,645,0,0,0,1,0,0,0,0,0,0,0,0
19.5,61.7,1289,584,0,0,9,0,0,0,0,0,0,0,0,0
17.4,61.8,1291,587,0,0,0,0,0,0,0,0,0,0,0,0
29.5,61.8,1428,495,0,0,0,0,0,0,0,0,0,0,0,0
16.1,61.9,1384,557,0,0,0,0,0,0,0,0,0,0,0,0
16.3,61.8,1184,649,0,2,0,0,0,0,0,0,0,0,0,0
19.5,61.8,1271,609,0,3,0,0,0,0,0,0,0,0,0,0
19.2,61.8,1243,611,0,3,0,0,0,0,0,0,0,0,0,0
20.4,61.8,1226,597,0,3,0,0,0,0,0,0,0,0,0,0
16.9,61.8,1217,616,0,3,0,0,0,0,0,0,0,0,0,0
19.1,61.8,1373,674,0,2,0,0,0,0,0,0,0,0,0,0
18.8,61.8,1270,647,0,3,0,0,0,0,0,0,0,0,0,0
16.8,61.8,1183,750,0,3,0,0,0,0,0,0,0,0,0,0
21.3,61.8,1295,492,0,1,0,0,0,0,0,0,0,0,0,0
16.0,61.8,1307,480,0,1,0,0,0,0,0,0,0,0,0,0
17.6,62.1,1242,501,0,1,0,0,0,0,0,0,0,0,0,0
14.8,61.9,1249,497,0,2,0,0,0,0,0,0,0,0,0,0
16.3,61.9,1187,376,0,1,0,0,0,0,0,0,0,0,0,0
21.2,61.8,1227,387,0,1,0,0,0,0,0,0,0,0,0,0
13.4,61.9,1058,517,0,0,0,0,0,0,0,0,0,0,0,0
16.1,61.8,986,379,0,0,0,0,0,0,0,0,0,0,0,0
15.7,61.9,1324,286,0,0,0,11,0,0,0,0,0,0,0,0
13.7,61.9,1255,327,0,0,1,0,0,0,0,0,0,0,0,0
17.9,61.9,1297,311,0,0,15,0,0,0,0,0,0,0,0,0
15.2,61.9,1205,310,0,0,7,0,0,0,0,0,0,0,0,0
20.9,61.9,1354,300,0,2,0,0,0,0,0,0,0,0,0,0
17.0,61.9,1249,326,0,2,0,0,0,0,0,0,0,0,0,0
29.5,61.1,1092,522,0,1,0,2,0,0,0,0,0,0,0,0
14.4,61.1,1153,540,0,3,0,0,0,0,0,0,0,0,0,0
18.8,61.1,1183,477,0,1,0,0,0,0,0,0,0,0,0,0
18.3,61.1,1225,619,0,3,0,0,0,0,0,0,0,0,0,0
23.8,61.1,1242,738,0,0,0,0,0,0,0,0,0,0,0,0
20.0,61.1,1163,595,0,1,0,0,0,0,0,0,0,0,0,0
14.0,61.1,944,309,0,1,0,0,0,0,0,0,0,0,0,0
18.1,61.0,1314,336,0,1,0,0,0,0,0,0,0,0,0,0
17.0,61.1,1374,404,0,2,0,0,0,0,0,0,0,0,0,0
17.6,61.0,1161,326,0,1,0,0,0,0,0,0,0,0,0,0
16.8,61.0,907,256,0,1,0,0,0,0,0,0,0,0,0,0
18.0,61.0,1005,228,0,1,0,1,0,0,0,0,0,0,0,0
21.8,61.0,982,208,0,1,0,15,0,0,0,0,0,0,0,0
20.2,61.0,1062,229,0,2,0,16,0,0,0,0,0,0,0,0
15.8,61.0,1133,819,0,0,0,0,0,0,0,0,0,0,0,0
17.1,61.0,968,1079,0,2,0,0,0,0,0,0,0,0,0,0
19.0,61.0,882,1070,0,0,0,0,0,0,0,0,0,0,0,0
35.2,61.1,1302,804,0,2,0,0,0,0,0,0,0,0,0,0
19.8,61.1,1190,522,0,0,0,1,0,0,0,0,0,0,0,0
25.0,61.1,1339,700,0,2,0,0,0,0,0,0,0,0,0,0
18.8,61.1,1384,787,0,2,0,0,1,0,0,0,0,0,0,0
16.5,61.1,1230,791,0,0,1,0,1,0,0,0,0,0,0,0
16.1,61.1,1191,779,0,0,2,0,0,0,0,0,0,0,0,0
20.4,61.2,1151,537,0,2,0,0,0,0,0,0,0,0,0,0
21.4,61.2,1163,609,0,1,0,0,0,0,0,0,0,0,0,0
19.6,61.2,1141,563,0,3,0,0,0,0,0,0,0,0,0,0
15.3,61.2,1150,554,0,1,0,0,0,0,0,0,0,0,0,0
19.1,61.1,1178,565,0,3,0,0,0,0,0,0,0,0,0,0
18.3,61.2,1161,549,0,2,0,0,0,0,0,0,0,0,0,0
18.3,61.4,1148,535,0,2,0,0,0,0,0,0,0,0,0,0
16.2,61.2,1344,599,0,2,0,0,0,0,0,0,0,0,0,0
17.1,61.2,1094,591,0,2,0,0,0,0,0,0,0,0,0,0
20.1,61.2,1237,552,0,2,0,1,0,0,0,0,0,0,0,0
18.0,61.2,1167,445,0,3,0,1,0,0,0,0,0,0,0,0
20.9,61.2,1217,427,0,3,0,0,0,0,0,0,0,0,0,0
18.6,61.2,1149,443,0,3,0,0,0,0,0,0,0,0,0,0
26.4,61.2,1200,442,0,2,0,0,0,0,0,0,0,0,0,0
19.4,61.1,1178,426,0,2,0,0,0,0,0,0,0,0,0,0
14.3,61.2,1199,421,0,2,0,0,0,0,0,0,0,0,0,0
14.6,61.2,1204,423,0,3,0,0,0,0,0,0,0,0,0,0
19.3,61.1,1197,448,0,3,0,0,0,0,0,0,0,0,0,0
19.3,61.2,1197,450,0,3,0,0,0,0,0,0,0,0,0,0
13.6,61.2,806,344,0,0,0,0,0,0,0,0,0,0,0,0
18.5,61.1,1067,655,0,0,0,1,0,0,0,0,0,0,0,0
14.0,61.2,853,728,0,0,1,0,5,0,0,0,0,0,0,0
18.8,61.1,938,857,0,0,0,0,8,0,0,0,0,0,0,0
23.4,61.1,936,779,0,0,0,0,0,0,0,0,0,0,0,0
15.1,61.1,1149,618,0,0,0,0,0,0,0,0,0,0,0,0
24.6,61.1,1077,716,0,3,0,1,0,0,0,0,0,0,0,0
15.8,61.2,1108,671,0,3,0,6,0,0,0,0,0,0,0,0
29.6,61.1,1142,650,0,2,0,16,0,0,0,0,0,0,0,0
14.8,61.2,1107,682,0,3,0,16,0,0,0,0,0,0,0,0
18.6,61.1,1077,690,0,2,0,15,0,0,0,0,0,0,0,0
23.1,61.1,1105,662,0,2,0,15,0,0,0,0,0,0,0,0
19.6,61.2,1052,676,0,3,0,15,0,0,0,0,0,0,0,0
19.9,61.4,1100,557,0,2,0,15,0,0,0,0,0,0,0,0
19.1,61.2,692,765,0,2,0,14,0,0,0,0,0,0,0,0
20.3,61.1,657,885,0,0,0,0,0,0,0,0,0,0,0,0
23.4,61.1,1403,565,0,0,0,0,1,0,0,0,0,0,0,0
13.2,61.1,1306,619,0,0,0,0,0,0,0,0,0,0,0,0
21.4,61.4,1301,615,0,0,0,0,0,0,0,0,0,0,0,0
14.6,61.1,1228,539,0,2,0,1,0,0,0,0,0,0,0,0
18.1,61.1,1217,551,0,3,0,4,0,0,0,0,0,0,0,0
23.3,61.1,1212,526,0,3,0,4,0,0,0,0,0,0,0,0
20.6,61.1,1197,525,0,3,0,0,0,0,0,0,0,0,0,0
13.7,61.2,1659,451,0,0,0,0,0,0,0,0,0,0,0,0
24.4,61.1,1659,451,0,0,0,0,0,0,0,0,0,0,0,0
14.0,61.1,1659,451,0,0,0,0,0,0,0,0,0,0,0,0
13.8,61.2,1659,451,0,0,0,0,0,0,0,0,0,0,0,0
16.1,61.2,1659,451,0,0,0,0,0,0,0,0,0,0,0,0
16.8,61.2,1659,451,0,0,0,0,0,0,0,0,0,0,0,0
18.8,61.2,1659,451,0,0,0,0,0,0,0,0,0,0,0,0
21.0,61.2,1659,451,0,0,0,0,0,0,0,0,0,0,0,0
15.8,61.2,1659,451,0,0,0,0,0,0,0,0,0,0,0,0
21.4,61.2,1659,451,0,0,0,0,0,0,0,0,0,0,0,0
17.0,61.2,1659,451,0,0,0,0,0,0,0,0,0,0,0,0
23.8,61.2,1263,1153,0,0,0,0,0,0,0,0,0,0,0,0
18.4,61.2,580,900,0,0,0,0,0,0,0,0,0,0,0,0
24.8,61.2,1578,435,0,0,0,0,0,0,0,0,0,0,0,0
25.4,61.1,1316,981,0,0,0,0,0,0,0,0,0,0,0,0
18.1,61.2,1613,1182,0,0,0,0,0,0,0,0,0,0,0,0
18.0,61.1,2531,451,0,0,0,0,0,0,0,0,0,0,0,0
15.1,61.2,408,746,0,0,0,0,0,0,0,0,0,0,0,0
16.6,61.2,0,750,0,0,0,0,0,0,0,0,0,0,0,0
19.6,61.1,1687,721,0,0,0,0,0,0,0,0,0,0,0,0
16.3,61.1,1706,634,0,0,0,0,0,0,0,0,0,0,0,0
18.5,61.0,1167,856,0,0,0,0,0,0,0,0,0,0,0,0
20.0,61.1,1095,1123,0,0,0,0,0,0,0,0,0,0,0,0
15.0,61.1,924,1027,0,0,0,0,0,0,0,0,0,0,0,0
14.9,61.1,2167,425,0,0,0,0,0,0,0,0,0,0,0,0
15.3,61.1,2559,563,0,0,0,0,0,0,0,0,0,0,0,0
22.1,61.4,61,660,0,0,0,0,0,0,0,0,0,0,0,0
18.4,61.1,981,684,0,0,0,0,0,0,0,0,0,0,0,0
23.4,61.1,1492,87,0,0,0,0,0,0,0,0,0,0,0,0
21.4,61.1,1443,0,0,0,0,0,0,0,0,0,0,0,0,0
24.7,61.1,1096,1192,0,0,0,0,0,0,0,0,0,0,0,0
18.6,61.1,1120,347,0,0,0,0,0,0,0,0,0,0,0,0
16.6,61.1,1280,834,0,0,0,0,0,0,0,0,0,0,0,0
16.5,61.1,0,1004,0,0,0,0,0,0,0,0,0,0,0,0
14.4,61.0,2559,911,0,0,0,0,0,0,0,0,0,0,0,0
18.8,61.0,2517,783,0,0,0,0,0,0,0,0,0,0,0,0
15.6,61.1,1254,837,0,0,0,0,0,0,0,0,0,0,0,0
16.8,61.0,1178,878,0,0,0,0,0,0,0,0,0,0,0,0
18.0,61.1,2404,187,0,0,0,0,0,0,0,0,0,0,0,0
20.1,61.1,1400,698,0,0,0,0,0,0,0,0,0,0,0,0
25.5,61.1,761,969,0,0,0,0,0,0,0,0,0,0,0,0
15.3,61.1,1142,709,0,0,0,0,0,0,0,0,0,0,0,0
20.2,61.1,1197,692,0,0,0,0,0,0,0,0,0,0,0,0
14.6,61.2,1187,788,1,0,0,0,0,0,0,0,0,0,0,0
15.1,61.1,1338,959,0,0,0,0,0,0,0,0,0,0,0,0
21.1,61.1,1031,837,1,0,0,0,0,0,0,0,0,0,0,0
18.9,61.1,1287,769,0,0,0,0,0,0,0,0,0,0,0,0
19.9,61.1,2487,331,0,0,0,0,0,0,0,0,0,0,0,0
20.8,61.2,1048,483,0,0,0,0,0,0,0,0,0,0,0,0
15.3,61.2,2505,1302,0,0,0,0,0,0,0,0,0,0,0,0
22.8,61.0,1886,549,0,0,0,0,0,0,0,0,0,0,0,0
18.7,61.1,1734,376,0,0,0,0,0,0,0,0,0,0,0,0
18.9,61.1,1675,1435,0,0,0,0,0,0,0,0,0,0,0,0
15.8,61.1,734,105,0,0,0,0,0,0,0,0,0,0,0,0
19.3,61.1,873,615,0,0,0,0,0,0,0,1,0,0,0,0
20.3,61.1,1455,1311,0,0,0,0,0,0,0,0,0,0,0,0
23.8,61.1,1668,443,0,0,0,0,0,0,0,0,0,0,0,0
19.3,61.0,1642,523,0,0,0,0,0,0,0,0,0,0,0,0
16.1,61.1,1102,1289,1,0,0,0,0,0,0,0,0,0,0,0
16.5,61.1,1248,717,0,0,0,0,0,0,0,0,0,0,0,0
15.8,61.1,1248,717,0,0,0,0,0,0,0,0,0,0,0,0
15.2,61.1,1248,717,0,0,0,0,0,0,0,0,0,0,0,0
16.1,61.0,1529,311,0,0,0,0,0,0,0,0,0,0,0,0
18.1,61.1,1689,63,0,0,0,0,0,0,0,0,0,0,0,0
15.8,61.1,1520,274,0,1,0,0,0,0,0,0,0,0,0,0
16.9,61.1,1472,347,0,0,0,0,0,0,0,0,0,0,0,0
19.5,61.0,1351,366,0,0,0,0,0,0,0,0,0,0,0,0
17.1,61.1,1365,470,0,2,0,0,1,0,0,0,0,0,0,0
15.5,61.1,1362,453,0,0,1,0,0,0,0,0,0,0,0,0
19.8,61.1,1373,382,0,0,0,0,0,0,0,0,0,0,0,0
20.7,61.1,1067,657,0,3,0,1,0,0,0,0,0,0,0,0
21.9,61.0,1114,592,0,3,0,15,0,0,0,0,0,0,0,0
16.0,61.1,1092,584,0,0,0,1,1,0,0,0,0,0,0,0
13.2,61.2,1097,587,0,2,0,1,0,0,0,0,0,0,0,0
14.6,61.1,1056,568,0,3,0,8,0,0,0,0,0,0,0,0
18.3,61.1,1074,615,0,3,0,16,0,0,0,0,0,0,0,0
25.4,61.1,1077,586,0,3,0,15,0,0,0,0,0,0,0,0
14.6,61.1,1608,438,0,2,0,0,0,0,0,0,0,0,0,0
17.4,61.1,1625,456,0,0,0,0,0,0,0,0,0,0,0,0
16.0,61.1,978,885,0,1,1,0,0,0,0,0,0,0,0,0
23.9,61.1,1099,697,0,2,0,1,0,0,0,0,0,0,0,0
20.7,61.1,1047,675,0,2,0,11,0,0,0,0,0,0,0,0
23.2,61.2,1053,658,0,3,0,16,0,0,0,0,0,0,0,0
21.2,61.1,1063,668,0,1,0,0,0,0,0,0,0,0,0,0
13.6,61.2,1089,683,0,0,0,0,0,0,0,0,0,0,0,0
15.3,61.2,1076,619,0,1,0,0,0,0,0,0,0,0,0,0
16.0,61.2,1114,638,0,3,0,0,0,0,0,0,0,0,0,0
16.1,61.1,1111,614,0,2,0,0,0,0,0,0,0,0,0,0
16.8,61.1,1144,702,0,3,0,0,0,0,0,0,0,0,0,0
20.8,61.2,1131,652,0,2,0,0,0,0,0,0,0,0,0,0
29.7,61.2,1108,699,0,3,0,0,0,0,0,0,0,0,0,0
16.6,61.2,1158,673,0,2,0,0,0,0,0,0,0,0,0,0
15.9,61.2,1271,469,0,1,0,0,0,0,0,0,0,0,0,0
22.9,61.2,1152,532,0,0,0,1,0,0,0,0,0,0,0,0
14.0,61.3,1143,511,0,1,0,0,0,0,0,0,0,0,0,0
26.6,61.3,1109,476,0,1,0,1,0,0,0,0,0,0,0,0
12.5,61.3,1134,455,0,0,0,0,1,0,0,0,0,0,0,0
19.0,61.3,1142,483,0,0,1,0,0,0,0,0,0,0,0,0
27.8,61.2,1161,448,0,0,0,0,0,0,0,0,0,0,0,0
13.8,61.3,1157,412,0,1,0,0,0,0,0,0,0,0,0,0
16.6,61.3,1154,404,0,1,0,0,0,0,0,0,0,0,0,0
14.3,61.3,1320,288,0,2,0,0,0,0,0,0,0,0,0,0
19.4,61.2,1251,302,0,0,0,0,0,0,0,0,0,0,0,0
16.5,61.5,1260,296,0,0,0,0,0,0,0,0,0,0,0,0
20.7,61.3,1194,447,0,0,0,0,0,0,0,0,0,0,0,0
20.6,61.3,1258,422,0,2,0,0,0,0,0,0,0,0,0,0
16.7,61.2,1117,527,0,0,1,0,0,0,0,0,0,0,0,0
19.3,61.2,1117,527,0,0,0,0,0,0,0,0,0,0,0,0
17.0,61.2,1194,306,0,0,0,0,0,0,0,0,0,0,0,0
19.9,61.2,1057,257,0,3,0,0,0,0,0,0,0,0,0,0
18.1,61.2,1031,334,0,2,0,0,0,0,0,0,0,0,0,0
21.0,61.2,1157,333,0,2,0,0,0,0,0,0,0,0,0,0
17.3,61.2,1184,320,0,2,0,0,0,0,0,0,0,0,0,0
13.8,61.3,1289,351,0,2,0,0,0,0,0,0,0,0,0,0
14.8,61.3,1252,309,0,2,0,0,0,0,0,0,0,0,0,0
16.3,61.2,1113,342,0,0,0,0,0,0,0,0,0,0,0,0
16.6,61.2,1126,367,0,1,0,0,0,0,0,0,0,0,0,0
14.7,61.3,1144,397,0,1,0,0,0,0,0,0,0,0,0,0
16.0,61.3,1284,489,0,0,0,0,0,0,0,0,0,0,0,0
22.5,61.2,1314,223,0,2,0,0,0,0,0,0,0,0,0,0
17.1,61.3,872,273,0,0,0,0,0,0,0,0,0,0,0,0
16.2,61.3,1458,457,0,1,0,0,0,0,0,0,0,0,0,0
15.6,61.3,1363,437,0,3,0,0,0,0,0,0,0,0,0,0
15.4,61.2,1386,456,0,2,0,0,0,0,0,0,0,0,0,0
17.2,61.2,1384,440,0,2,0,0,0,0,0,0,0,0,0,0
15.8,61.2,1371,435,0,2,0,0,0,0,0,0,0,0,0,0
28.4,61.2,1376,443,0,2,0,0,0,0,0,0,0,0,0,0
17.0,61.2,1732,618,0,2,0,0,0,0,0,0,0,0,0,0
19.4,61.2,1090,463,0,2,0,0,0,0,0,0,0,0,0,0
18.6,61.2,1083,487,0,2,0,0,0,0,0,0,0,0,0,0
14.0,61.2,1088,505,0,2,0,0,0,0,0,0,0,0,0,0
17.4,61.3,1040,517,0,2,0,0,0,0,0,0,0,0,0,0
14.6,61.2,1025,534,0,2,0,0,0,0,0,0,0,0,0,0
17.6,61.2,1071,498,0,3,0,0,0,0,0,0,0,0,0,0
20.4,61.5,1077,490,0,2,0,0,0,0,0,0,0,0,0,0
17.4,61.3,1058,485,0,2,0,0,0,0,0,0,0,0,0,0
17.5,61.3,1442,537,0,0,0,0,0,0,0,0,0,0,0,0
16.9,61.3,1524,596,0,0,0,0,0,0,0,0,0,0,0,0
20.8,61.2,1583,571,0,0,0,0,0,0,0,0,0,0,0,0
24.5,61.6,1569,546,0,0,0,0,0,0,0,0,0,0,0,0
17.1,61.3,1647,472,0,0,0,0,0,0,0,0,0,0,0,0
17.0,61.3,1564,495,0,0,0,0,0,0,0,0,0,0,0,0
18.5,61.3,1561,496,0,0,0,0,0,0,0,0,0,0,0,0
19.9,61.3,1138,499,0,1,0,0,0,0,0,0,0,0,0,0
18.6,61.3,1141,482,0,2,0,0,0,0,0,0,0,0,0,0
19.9,61.2,1040,501,0,3,0,0,0,0,0,0,0,0,0,0
15.8,61.3,977,478,0,3,0,0,0,0,0,0,0,0,0,0
17.6,61.2,1468,494,0,0,0,0,0,0,0,0,0,0,0,0
15.3,61.2,1467,497,0,0,0,0,0,0,0,0,0,0,0,0
25.3,61.3,1048,521,0,2,0,0,0,0,0,0,0,0,0,0
17.0,61.3,1102,475,0,3,0,0,0,0,0,0,0,0,0,0
19.2,61.3,1090,488,0,3,0,0,0,0,0,0,0,0,0,0
21.0,61.3,972,306,0,0,0,0,0,0,0,0,0,0,0,0
14.1,61.2,1109,405,0,0,0,0,1,0,0,0,0,0,0,0
15.1,61.3,1106,477,0,0,0,0,0,0,0,0,0,0,0,0
23.1,61.3,1195,560,0,0,0,0,0,0,0,0,0,0,0,0
17.0,61.3,1201,688,0,3,0,0,1,0,0,0,0,0,0,0
19.0,61.3,1203,675,0,2,0,0,0,0,0,0,0,0,0,0
17.6,61.3,1233,760,0,2,0,2,0,0,0,0,0,0,0,0
20.1,61.2,1136,745,0,3,0,9,0,0,0,0,0,0,0,0
19.3,61.2,1137,678,0,2,0,1,0,0,0,0,0,0,0,0
13.7,61.3,1274,743,0,2,0,1,0,0,0,0,0,0,0,0
16.6,61.3,1180,728,0,3,0,2,0,0,0,0,0,0,0,0
23.1,61.1,1178,654,0,3,0,1,0,0,0,0,0,0,0,0
24.1,61.1,1035,225,0,3,0,0,0,0,0,0,0,0,0,0
19.0,61.1,1563,458,0,0,0,0,0,0,0,0,0,0,0,0
15.9,61.2,1598,460,0,0,0,0,0,0,0,0,0,0,0,0
17.6,61.2,992,745,0,0,0,1,0,0,0,0,0,0,0,0
17.1,61.2,1145,739,0,2,0,0,0,0,0,0,0,0,0,0
26.1,61.1,1100,611,0,0,0,0,0,0,0,0,0,0,0,0
17.3,61.1,1100,611,0,0,0,0,0,0,0,0,0,0,0,0
16.3,61.2,1100,611,0,0,0,0,0,0,0,0,0,0,0,0
15.8,61.2,1100,611,0,0,0,0,0,0,0,0,0,0,0,0
15.9,61.2,1100,611,0,0,0,0,0,0,0,0,0,0,0,0
27.5,61.2,1129,659,1,0,0,0,0,0,0,0,0,0,0,0
16.0,61.2,1138,1303,0,0,0,0,0,0,0,0,0,0,0,0
16.4,61.2,1150,1287,0,0,0,0,0,0,0,0,0,0,0,0
14.3,61.2,1213,1248,0,0,0,0,0,0,0,0,0,0,0,0
17.1,61.2,1166,1296,1,0,0,0,0,0,0,0,0,0,0,0
14.6,61.2,1532,1059,0,0,0,0,0,0,0,0,0,0,0,0
16.1,61.5,1364,997,0,0,0,0,0,0,0,0,0,0,0,0
14.7,61.2,1121,882,0,0,0,0,0,0,0,0,0,0,0,0
13.9,61.2,1490,634,0,0,0,0,0,0,0,0,0,0,0,0
23.0,61.2,1151,620,0,0,0,0,0,0,0,0,0,0,0,0
17.5,61.2,1020,654,1,0,0,0,0,0,0,0,0,0,0,0
19.5,61.2,844,783,0,0,0,0,0,0,0,0,0,0,0,0
14.8,61.3,844,783,0,0,0,0,0,0,0,0,0,0,0,0
12.1,61.3,844,783,0,0,0,0,0,0,0,0,0,0,0,0
16.8,61.3,841,786,0,0,0,0,0,0,0,0,0,0,0,0
19.2,61.3,889,758,0,0,0,0,0,0,0,0,0,0,0,0
21.5,61.3,911,670,0,0,0,0,0,0,0,0,0,0,0,0
19.7,61.3,872,696,0,0,0,0,0,0,0,0,0,0,0,0
17.6,61.3,497,778,0,0,0,0,0,0,0,0,0,0,0,0
14.0,61.2,874,696,0,0,0,0,0,0,0,0,0,0,0,0
19.0,61.2,1577,1439,0,0,0,0,0,0,0,0,0,0,0,0
23.5,61.2,1596,518,0,0,0,0,0,0,0,0,0,0,0,0
15.9,61.2,1536,623,1,0,0,0,0,0,0,0,0,0,0,0
19.5,61.2,1927,383,1,0,0,0,0,0,0,0,0,0,0,0
18.1,61.2,1395,627,1,0,0,0,0,0,0,0,0,0,0,0
18.9,61.2,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
21.8,61.2,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
15.6,61.2,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
13.8,61.3,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
13.3,61.2,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
14.8,61.2,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
16.6,61.2,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
14.3,61.3,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
14.0,61.3,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
16.5,61.3,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
24.9,61.2,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
15.8,61.2,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
15.2,61.3,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
16.5,61.2,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
17.1,61.2,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
13.6,61.2,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
16.5,61.2,1388,630,0,0,0,0,0,0,0,0,0,0,0,0
21.4,61.2,1733,535,0,0,0,0,0,0,0,0,0,0,0,0
13.5,61.2,1579,544,0,0,0,0,0,0,0,0,0,0,0,0
15.8,61.2,1964,492,0,1,0,0,0,0,0,0,0,0,0,0
15.8,61.2,1853,417,0,2,0,0,0,0,0,0,0,0,0,0
18.3,61.2,1848,650,0,1,0,0,0,0,0,0,0,0,0,0
17.4,61.1,1793,607,0,0,0,0,0,0,0,0,0,0,0,0
19.5,61.2,1345,363,0,2,0,0,0,0,0,0,0,0,0,0
14.0,61.2,1379,340,0,1,0,0,0,0,0,0,0,0,0,0
17.8,61.2,1469,345,0,2,0,0,0,0,0,0,0,0,0,0
17.8,61.2,1415,306,0,1,0,0,0,0,0,0,0,0,0,0
28.3,61.2,1395,200,0,2,0,0,0,0,0,0,0,0,0,0
16.9,61.2,1368,191,0,2,0,0,0,0,0,0,0,0,0,0
39.5,61.6,1476,176,0,2,0,0,0,0,0,0,0,0,0,0
19.0,61.6,1553,193,0,2,0,0,0,0,0,0,0,0,0,0
14.1,61.6,1581,197,0,2,0,0,0,0,0,0,0,0,0,0
21.4,61.6,1676,192,0,2,0,0,0,0,0,0,0,0,0,0
16.4,61.7,1745,211,0,2,0,0,0,0,0,0,0,0,0,0
22.9,61.6,1791,261,0,2,0,0,0,0,0,0,0,0,0,0
16.1,61.6,1810,242,0,3,0,0,0,0,0,0,0,0,0,0
14.0,61.6,1790,245,0,2,0,0,0,0,0,0,0,0,0,0
22.5,61.6,1748,263,0,1,0,0,0,0,0,0,0,0,0,0
17.0,61.6,1713,250,0,3,0,0,0,0,0,0,0,0,0,0
20.4,61.6,1717,278,0,3,0,0,0,0,0,0,0,0,0,0
16.8,61.6,1537,375,0,2,0,0,0,0,0,0,0,0,0,0
15.8,61.6,1255,620,0,2,0,0,0,0,0,0,0,0,0,0
15.4,61.6,1373,637,0,3,0,0,0,0,0,0,0,0,0,0
18.6,61.3,1163,535,0,2,0,0,0,0,0,0,0,0,0,0
18.3,61.2,1319,818,0,2,0,1,0,0,0,0,0,0,0,0
17.0,61.3,1106,789,0,2,0,0,0,0,0,0,0,0,0,0
16.8,61.3,1198,810,0,2,0,0,0,0,0,0,0,0,0,0
16.6,61.3,1125,713,0,3,0,0,0,0,0,0,0,0,0,0
17.2,61.3,1197,789,0,2,0,0,0,0,0,0,0,0,0,0
16.0,61.3,1251,759,0,2,0,0,0,0,0,0,0,0,0,0
17.0,61.2,1225,787,0,3,0,0,0,0,0,0,0,0,0,0
16.8,61.1,1132,747,0,2,0,0,0,0,0,0,0,0,0,0
16.0,61.1,1082,736,0,3,0,0,0,0,0,0,0,0,0,0
