CPU,MEMORY,MOUSE_X,MOUSE_Y,LEFT_CLICKS,RIGHT_CLICKS,q,w,e,r,t,d,f,tab,space,ctrl
16.3,63.7,1416,624,0,1,0,0,0,0,2,0,0,0,0,0
16.0,63.7,1345,638,0,0,0,0,0,0,2,0,0,0,0,0
20.6,63.8,1601,731,0,0,0,0,0,0,0,0,0,0,0,0
20.4,63.8,1459,897,0,3,0,0,0,0,0,0,0,0,0,0
15.5,63.8,1484,722,0,0,0,0,0,0,1,0,0,0,0,0
17.5,63.7,1513,170,0,2,0,0,0,0,0,0,0,0,0,0
17.8,63.7,1527,491,0,1,0,1,0,0,0,0,0,0,0,0
14.0,63.8,1342,652,0,2,0,0,0,0,0,0,0,0,0,0
20.4,63.7,1235,445,0,1,0,0,0,0,1,0,0,0,0,0
17.3,63.7,1309,647,0,0,0,0,0,0,0,0,0,0,0,0
19.9,63.7,1771,630,0,0,0,0,0,0,0,0,0,0,0,0
21.3,63.7,1520,554,0,0,0,0,0,0,1,0,0,0,0,0
19.4,63.7,1468,556,0,1,0,1,0,0,1,0,0,0,0,0
17.2,63.7,1528,632,0,3,0,0,0,0,0,0,0,0,0,0
14.2,63.7,857,1354,0,2,0,0,0,0,0,0,0,0,0,0
20.8,63.7,1277,443,0,3,0,0,0,0,0,0,0,0,0,0
13.4,63.7,1583,527,0,2,0,0,0,0,0,0,0,0,0,0
17.6,63.7,1574,489,0,2,0,0,0,0,0,0,0,0,0,0
16.9,63.7,1531,615,0,2,0,0,0,0,0,0,0,0,0,0
21.8,63.8,1519,582,0,1,0,0,0,0,0,0,0,0,0,0
15.3,63.7,1518,584,0,1,0,0,0,0,0,0,0,0,0,0
16.1,63.7,1496,362,0,2,0,0,0,0,0,0,0,0,0,0
14.8,63.7,1400,432,0,3,0,0,0,0,0,0,0,0,0,0
17.4,63.7,1458,609,0,2,0,0,0,0,0,0,0,0,0,0
13.6,63.7,1495,619,0,2,0,0,0,0,0,0,0,0,0,0
12.4,63.7,1260,577,0,2,0,0,0,0,0,0,0,0,0,0
28.0,63.7,1487,441,0,3,0,0,0,0,0,0,0,0,0,0
17.6,63.7,1601,669,0,2,0,0,0,0,0,0,0,0,0,0
18.2,63.7,1534,594,0,2,0,0,0,0,0,0,0,0,0,0
15.5,63.7,1533,628,0,2,0,2,0,0,2,0,0,0,0,0
17.5,63.7,1877,647,0,1,1,0,0,0,0,0,0,0,0,0
14.1,63.7,1845,686,0,3,0,0,0,2,0,0,0,0,0,0
20.4,63.8,1764,757,0,3,0,1,0,0,1,0,0,0,0,0
19.9,63.8,1637,771,0,0,0,0,0,0,0,0,0,0,0,0
17.0,63.8,491,866,0,0,0,0,0,0,0,0,0,0,0,0
17.4,63.7,1,1101,1,0,0,0,0,0,0,0,0,0,0,0
16.6,63.7,1378,869,0,0,0,0,0,0,0,0,0,0,0,0
23.0,63.7,1436,822,0,0,0,0,0,0,0,0,0,0,0,0
18.3,63.7,1436,822,0,0,0,0,0,0,0,0,0,0,0,0
13.8,63.7,1436,822,0,0,0,0,0,0,0,0,0,0,0,0
16.1,63.7,1593,438,0,0,0,0,0,0,0,0,0,0,0,0
16.3,63.7,1286,567,0,0,0,0,0,0,0,0,0,0,0,0
19.2,63.7,1340,778,0,0,0,0,0,0,0,0,0,0,0,0
16.2,63.7,951,300,0,0,0,0,0,0,0,0,0,0,0,0
12.6,63.7,949,301,0,0,0,0,0,0,0,0,0,0,0,0
28.7,63.7,1096,1060,0,0,0,0,0,0,0,0,0,0,0,0
19.7,63.7,1013,261,1,0,0,0,0,0,0,0,0,0,0,0
19.2,63.8,975,238,1,0,0,0,0,0,0,0,0,0,0,0
14.0,63.7,811,425,0,0,0,0,0,0,0,0,0,0,0,0
27.9,63.8,1266,886,0,0,0,0,0,0,0,0,0,0,0,0
11.7,63.7,1198,814,0,0,0,0,0,0,0,0,0,0,0,0
15.2,63.7,1201,822,0,0,0,0,0,0,0,0,0,0,0,0
16.4,63.8,1071,1111,0,0,0,0,0,0,0,0,0,0,0,0
14.7,63.8,1252,1060,0,0,0,0,0,0,0,0,0,0,0,0
23.6,63.8,910,974,0,0,0,0,0,0,0,0,0,0,0,0
13.7,63.8,1029,1000,0,0,0,0,0,0,0,0,0,0,0,0
15.3,63.7,893,377,0,0,0,0,0,0,0,0,0,0,0,0
20.1,63.8,866,303,0,0,0,0,0,0,0,0,0,0,0,0
15.4,63.8,866,303,0,0,0,0,0,0,0,0,0,0,0,0
13.5,63.7,866,303,0,0,0,0,0,0,0,0,0,0,0,0
13.9,63.8,866,303,0,0,0,0,0,0,0,0,0,0,0,0
13.9,63.7,866,303,0,0,0,0,0,0,0,0,0,0,0,0
12.6,63.7,823,373,0,0,0,0,0,0,0,0,0,0,0,0
14.5,63.8,914,456,0,0,0,0,0,0,0,0,0,0,0,0
12.1,63.8,1829,552,0,0,0,0,0,0,0,0,0,0,0,0
18.3,63.7,1829,552,1,0,0,0,0,0,0,0,0,0,0,0
13.1,63.7,1818,538,0,1,0,0,0,0,0,0,0,0,0,0
12.8,63.8,1716,570,0,0,0,0,0,0,0,0,0,0,0,0
14.3,63.7,2559,1439,0,0,0,0,0,0,0,0,0,0,0,0
15.3,63.7,2352,1192,0,0,0,0,0,0,0,0,0,0,0,0
16.4,63.8,2347,1154,0,0,0,0,0,0,0,0,0,0,0,0
17.3,63.7,2520,1259,0,0,0,0,0,0,0,0,0,0,0,0
15.8,63.7,2370,1232,0,0,0,0,0,0,0,0,0,0,0,0
25.3,63.8,0,324,0,0,0,0,0,0,0,0,0,0,0,0
16.8,63.8,867,435,0,0,0,0,0,0,0,0,0,0,0,0
17.0,63.8,911,446,0,0,0,0,0,0,0,0,0,0,0,0
15.5,63.8,2365,1026,0,0,0,0,0,0,0,0,0,0,0,0
20.5,63.7,1632,27,0,2,0,0,0,0,0,0,0,0,0,0
18.2,63.8,2354,1202,0,0,0,0,0,0,0,0,0,0,0,0
22.5,63.8,1945,879,1,0,0,0,0,0,0,0,0,0,0,0
20.6,63.8,1408,809,0,0,0,0,0,0,0,1,0,0,0,0
18.0,63.8,1507,802,0,0,0,0,0,0,0,0,0,0,0,0
33.1,63.7,1984,1067,0,0,0,0,0,0,0,0,0,0,0,0
23.5,63.8,1525,1108,0,3,0,0,0,0,0,0,0,0,0,0
20.3,63.8,1574,1147,0,3,0,0,0,0,0,0,0,0,0,0
26.2,63.8,2418,679,0,0,1,0,0,0,0,0,0,0,0,0
16.0,63.8,1031,568,0,3,0,0,0,0,0,0,0,0,0,0
30.3,63.7,1098,660,0,0,0,0,0,0,1,0,0,0,0,0
19.4,63.8,1131,766,0,0,0,0,0,0,1,0,0,0,0,0
14.5,63.8,820,887,0,2,0,1,0,0,1,0,0,0,0,0
11.9,63.8,835,721,0,0,0,0,0,0,1,0,0,0,0,0
13.3,63.9,1382,783,0,1,1,0,0,0,0,0,0,0,0,0
27.0,63.9,770,721,0,2,0,0,0,0,0,0,0,0,0,0
21.2,63.9,751,840,0,2,0,0,0,0,0,0,0,0,0,0
14.9,63.9,975,637,0,3,0,0,0,0,0,0,0,0,0,0
14.5,63.9,1172,618,0,1,0,0,0,0,0,0,0,0,0,0
18.4,63.9,760,793,0,2,0,0,0,0,0,0,0,0,0,0
16.9,63.9,913,1025,0,1,0,0,0,0,0,0,0,0,0,0
18.2,63.9,1331,1126,0,1,0,0,0,0,0,0,0,0,0,0
15.5,63.9,1876,971,0,1,0,0,1,0,0,0,0,0,0,0
13.4,63.9,661,875,0,2,0,0,0,0,0,0,0,0,0,0
19.9,63.9,868,936,0,1,0,0,0,0,0,0,0,0,0,0
11.9,63.9,1050,1147,0,1,0,0,0,0,0,0,0,0,0,0
14.4,63.9,811,1095,0,2,0,0,0,0,0,0,0,0,0,0
14.5,63.9,924,968,0,0,1,0,0,0,0,0,0,0,0,0
19.0,63.9,1617,954,0,1,0,1,0,0,2,0,0,0,0,0
18.3,63.9,1209,905,0,2,0,0,0,0,0,0,0,0,0,0
21.4,63.9,1416,913,0,3,0,0,0,3,0,0,0,0,0,0
21.1,63.9,1557,918,0,3,2,3,2,1,0,0,0,0,0,0
18.9,63.9,1076,1439,0,0,0,0,0,0,0,0,0,0,0,0
15.5,63.8,1325,1108,0,0,0,0,0,0,0,0,0,0,0,0
18.7,63.9,1314,1096,0,0,0,0,0,0,0,0,0,0,0,0
14.2,63.9,2500,1225,1,0,0,0,0,0,0,0,0,0,0,0
19.0,63.9,2324,1112,0,0,0,0,0,0,0,0,0,0,0,0
14.2,63.9,2324,1112,0,0,0,0,0,0,1,0,0,0,0,0
15.4,63.8,2324,1112,0,0,0,0,0,0,0,0,0,0,0,0
12.5,63.8,2322,1111,0,0,0,0,0,0,0,0,0,0,0,0
11.6,63.9,1604,598,0,0,0,0,0,0,0,0,0,0,0,0
17.2,63.8,596,1159,0,0,0,0,0,0,0,0,0,0,0,0
17.1,63.9,1081,1064,0,0,0,0,0,0,0,0,0,0,0,0
17.3,63.8,1224,884,0,0,0,0,0,0,0,0,0,0,0,0
15.1,63.8,1914,773,0,0,0,0,0,0,0,0,0,0,0,0
12.7,63.8,1628,669,0,0,0,0,0,0,0,0,0,0,0,0
20.9,63.7,1509,661,1,0,0,0,0,0,0,0,0,0,0,0
14.7,63.8,899,1075,0,0,0,0,0,0,0,0,0,0,0,0
13.8,63.8,899,1075,0,0,0,0,0,0,0,0,0,0,0,0
12.7,63.8,899,1075,0,0,0,0,0,0,0,0,0,1,0,0
16.9,63.8,1045,1022,0,0,0,0,0,0,0,0,0,15,0,0
21.2,63.8,1400,1056,0,0,0,0,0,0,0,0,0,0,0,0
16.6,63.8,2235,1182,0,0,0,0,0,0,0,0,0,0,0,0
18.3,63.8,2077,1143,0,0,0,0,0,0,0,0,0,0,0,0
15.6,63.8,1956,1137,1,0,0,0,0,0,0,0,0,0,0,0
14.0,63.8,1709,1063,0,0,0,0,0,0,0,0,0,0,0,0
23.9,63.9,1714,1059,0,0,0,0,0,0,0,0,0,0,0,0
13.8,63.8,1714,1059,0,0,0,0,0,0,0,0,0,0,0,0
16.1,63.9,1714,1059,0,0,0,0,0,0,0,0,0,0,0,0
23.2,63.8,2093,1138,0,0,0,0,0,0,0,0,0,0,0,0
23.3,63.9,2288,1164,0,0,0,0,0,0,0,0,0,0,0,0
13.2,63.9,2518,1168,0,0,0,0,0,0,0,0,0,0,0,0
18.8,63.8,2304,1159,0,0,0,0,0,0,0,0,0,0,0,0
18.1,63.8,2152,1153,0,0,0,0,0,0,0,0,0,0,0,0
12.4,63.8,2139,1152,0,0,0,0,0,0,0,0,0,0,0,0
12.5,63.8,2150,1152,0,0,0,0,0,0,0,0,0,0,0,0
12.2,63.8,2150,1152,0,0,0,0,0,0,0,0,0,0,0,0
17.0,63.8,2150,1152,0,0,0,0,0,0,0,0,0,0,0,0
17.4,63.9,2152,1151,0,0,0,0,0,0,0,0,0,0,0,0
11.3,63.9,2157,1149,0,0,0,0,0,0,0,0,0,0,0,0
12.4,63.9,2163,1148,0,0,0,0,0,0,0,0,0,0,0,0
17.7,63.9,2293,1165,0,0,0,0,0,0,0,0,0,0,0,0
12.3,63.9,1745,1439,0,0,0,0,0,0,0,0,0,0,0,0
20.9,63.8,1501,1078,0,0,0,0,0,0,0,0,0,0,0,0
12.3,63.8,1494,1064,0,0,0,0,0,0,0,0,0,0,0,0
12.6,63.8,1555,248,0,0,0,0,0,0,0,0,0,0,0,0
11.8,63.8,1638,228,0,0,0,0,0,0,0,0,0,0,0,0
20.0,63.8,2492,0,0,3,0,0,0,0,0,0,0,0,0,0
20.3,63.8,2528,61,0,2,0,0,0,0,0,0,0,0,0,0
19.5,63.8,2343,1225,0,0,0,0,0,0,0,0,0,0,0,0
14.3,63.8,2326,1196,0,0,0,0,0,0,0,0,0,0,0,0
19.7,63.8,1183,1230,0,1,0,0,0,0,0,0,0,0,0,0
20.2,63.8,1960,1121,0,2,0,0,0,0,0,0,0,0,0,0
15.1,63.8,1624,1239,0,2,0,0,0,0,0,0,0,0,0,0
19.6,63.8,1479,1013,0,2,0,0,0,0,0,0,0,0,0,0
18.8,63.8,709,1244,0,0,0,0,0,0,0,0,0,0,0,0
16.4,63.8,1156,758,0,2,0,0,0,0,0,0,0,0,0,0
21.8,63.6,1217,923,0,2,0,0,0,0,0,0,0,0,0,0
16.4,63.7,1460,766,0,3,0,0,0,0,0,0,0,0,0,0
15.5,63.7,1635,763,1,2,0,0,0,0,0,0,0,0,0,0
20.2,63.7,2212,456,1,0,0,0,0,0,0,0,0,0,0,0
22.1,63.7,1023,689,0,0,0,0,0,0,0,0,0,0,0,0
23.9,63.7,1398,759,0,1,0,0,0,0,0,0,0,0,0,0
20.9,63.7,1137,753,0,2,0,0,0,0,0,0,0,0,0,0
28.2,63.7,2165,886,0,1,0,0,0,0,0,0,0,0,0,0
17.5,63.7,0,1439,1,0,0,0,0,0,0,0,0,0,0,0
21.0,63.7,1588,234,0,2,0,0,0,0,0,0,0,0,0,0
25.6,63.7,1925,326,0,1,0,0,0,0,0,0,0,0,0,0
17.8,63.8,1657,825,0,0,0,2,0,0,2,0,0,0,0,0
16.8,63.7,1828,615,0,0,1,0,0,0,0,0,0,0,0,0
25.1,63.7,1919,149,0,3,0,0,0,0,0,0,0,0,0,0
26.2,63.7,1677,296,0,2,0,0,0,0,0,0,0,0,0,0
31.8,63.7,1701,744,0,2,0,0,0,0,0,0,0,0,0,0
24.8,63.7,1660,1135,0,2,0,0,0,0,0,0,0,0,0,0
25.8,63.7,1753,369,0,2,0,0,0,0,0,0,0,0,0,0
15.1,63.7,902,403,1,1,0,0,0,0,0,0,0,0,0,0
21.6,63.7,1650,387,0,0,0,0,0,0,0,0,0,0,0,0
21.4,63.8,1819,813,0,1,0,0,0,0,0,0,0,0,0,0
22.2,63.8,1960,454,0,0,0,0,1,0,0,0,0,0,0,0
24.0,63.9,2117,819,0,2,0,0,0,0,0,0,0,0,0,0
20.3,63.9,1859,746,0,0,0,0,0,0,1,0,0,0,0,0
19.9,63.9,1604,742,0,1,0,0,0,0,0,0,0,0,0,0
19.8,63.9,2125,387,0,0,1,0,0,0,0,0,0,0,0,0
20.8,63.9,1675,317,0,3,0,0,0,0,0,0,0,0,0,0
18.7,64.0,1403,551,0,1,0,0,0,0,0,0,0,0,0,0
26.6,64.0,1932,715,0,0,0,0,0,0,0,0,0,0,0,0
20.4,64.0,1567,752,0,0,0,0,0,0,1,0,0,0,0,0
15.1,64.0,1429,725,0,2,0,0,0,0,0,0,0,0,0,0
22.4,64.0,1418,658,0,1,0,0,0,0,0,0,0,0,0,0
17.3,64.0,374,835,0,2,0,0,0,0,0,0,0,0,0,0
23.9,64.0,1592,493,0,2,0,0,1,0,0,0,0,0,0,0
29.1,64.1,843,847,0,2,0,0,0,0,0,0,0,0,0,0
16.6,64.0,711,974,0,0,0,2,0,0,3,0,0,0,0,0
23.0,64.0,937,975,0,0,0,0,0,0,0,0,0,0,0,0
17.4,64.0,922,878,0,2,0,2,0,0,2,0,0,0,0,0
21.3,63.8,948,848,0,3,0,1,0,0,2,0,0,0,0,0
20.6,63.8,461,1438,0,2,0,0,0,0,2,0,0,0,0,0
16.5,63.8,1275,797,0,1,0,0,0,0,0,0,0,0,0,0
19.9,63.7,1327,245,0,1,0,0,0,0,0,0,0,0,0,0
17.7,63.8,926,1032,0,1,0,0,0,0,0,0,0,0,0,0
19.6,63.8,679,1022,0,2,0,0,0,0,0,0,0,0,0,0
14.5,63.8,622,532,0,3,0,0,0,0,0,0,0,0,0,0
16.0,63.8,394,525,0,0,0,0,0,0,0,0,0,0,0,0
21.4,63.8,812,1002,0,2,0,0,0,0,0,0,0,0,0,0
23.7,63.8,837,884,0,2,0,0,0,0,0,0,0,0,0,0
19.5,63.8,1031,604,0,3,0,0,0,0,0,0,0,0,0,0
14.8,63.8,1184,493,0,0,0,0,0,0,1,0,0,0,0,0
24.9,63.7,1144,512,0,0,0,1,0,0,1,0,0,0,0,0
14.3,63.7,1376,486,0,0,1,0,0,0,0,0,0,0,0,0
23.8,63.8,1115,690,0,2,0,0,0,0,0,0,0,0,0,0
17.0,63.8,1255,779,0,3,0,0,0,0,0,0,0,0,0,0
16.6,63.8,11,574,0,3,0,0,0,0,0,0,0,0,0,0
17.4,63.8,761,1103,0,2,0,0,0,0,0,0,0,0,0,0
16.8,63.7,1182,685,0,2,0,0,0,0,0,0,0,0,0,0
16.9,63.8,879,697,0,2,0,0,0,0,0,0,0,0,0,0
18.7,63.8,1061,715,0,1,0,1,0,0,1,0,0,0,0,0
23.1,63.8,1357,624,0,1,1,0,0,0,0,0,0,0,0,0
21.1,63.8,1416,705,0,3,0,0,0,0,0,0,0,0,0,0
18.0,63.8,1386,672,0,2,0,1,0,0,1,0,0,0,0,0
26.4,63.7,2496,686,0,2,0,0,0,0,0,0,0,0,0,0
20.2,63.8,474,700,0,3,0,0,0,0,0,0,0,0,0,0
15.2,63.7,813,995,0,3,0,0,0,0,0,0,0,0,0,0
23.9,63.8,1278,556,0,3,0,0,0,0,0,0,0,0,0,0
21.7,63.7,1407,426,0,0,0,0,0,0,0,0,0,0,0,0
17.5,63.7,1424,622,0,0,0,0,0,0,1,0,0,0,0,0
24.0,63.7,1410,906,0,2,0,0,0,0,0,0,0,0,0,0
17.6,63.8,1269,791,0,0,0,0,0,0,2,0,0,0,0,0
18.3,63.7,1236,611,0,0,0,0,0,0,2,0,0,0,0,0
17.1,63.8,1257,631,0,2,0,0,0,0,1,0,0,0,0,0
33.1,63.7,1357,657,0,2,0,0,0,0,0,0,0,0,0,0
21.6,63.8,984,650,0,2,0,0,0,0,0,0,0,0,0,0
24.5,63.8,1321,967,0,4,0,0,0,0,0,0,0,0,0,0
26.1,63.8,1300,710,0,3,0,2,0,0,2,0,0,0,0,0
20.2,63.8,1233,807,0,3,0,0,0,3,0,0,0,0,0,0
22.5,63.8,1288,631,0,3,0,0,0,3,0,0,0,0,0,0
22.1,63.8,1259,679,0,3,0,3,0,0,2,0,0,0,0,0
18.7,63.8,0,1439,0,0,0,0,0,0,0,0,0,0,0,0
15.8,63.9,1585,555,1,0,0,0,0,0,0,0,0,0,0,0
17.6,63.9,875,1207,0,0,0,0,0,0,0,0,0,0,0,0
26.2,63.8,1135,1061,0,0,0,0,0,0,0,0,0,0,0,0
19.3,63.8,1656,751,0,0,0,0,0,0,0,0,0,0,0,0
17.9,63.8,1140,904,0,0,0,0,0,0,0,0,0,0,0,0
14.3,63.8,2497,49,0,0,0,0,0,0,0,0,0,0,0,0
17.3,63.8,1884,523,0,0,0,0,0,0,0,0,0,3,0,0
14.4,63.8,1829,543,0,0,0,0,0,0,0,0,0,13,0,0
17.3,63.8,947,1099,0,0,0,0,0,0,0,0,0,0,0,0
22.8,63.8,2058,1069,0,0,0,0,0,0,0,0,0,0,0,0
15.4,63.8,2132,1042,0,0,0,0,0,0,0,0,0,0,0,0
18.5,63.8,1745,640,0,0,0,0,0,0,0,0,0,0,0,0
14.8,63.8,731,1079,0,0,0,0,0,0,0,0,0,0,0,0
22.9,63.8,588,1209,0,0,0,0,0,0,0,0,0,12,0,0
27.8,63.9,588,1207,0,0,0,0,0,0,0,0,0,16,0,0
13.6,63.8,588,1208,0,0,0,0,0,0,0,0,0,16,0,0
14.8,63.8,588,1208,0,0,0,0,0,0,0,0,0,16,0,0
11.2,63.8,588,1208,0,0,0,0,0,0,0,0,0,15,0,0
16.3,63.8,588,1208,0,0,0,0,0,0,0,0,0,0,0,0
15.1,63.8,32,1411,0,0,0,0,0,0,0,0,0,0,0,0
22.4,63.8,1163,1064,0,0,0,0,0,0,0,0,0,0,0,0
15.6,63.8,1692,931,0,0,0,0,0,0,0,0,0,7,0,0
39.8,63.8,273,1195,0,0,0,0,0,0,0,0,0,15,0,0
37.0,63.6,441,1086,0,0,0,0,0,0,0,0,0,15,0,0
42.4,64.0,461,1075,0,0,0,0,0,0,0,0,0,15,0,0
17.5,64.1,521,1062,0,0,0,0,0,0,0,0,0,3,0,0
15.8,64.1,2075,661,0,0,0,0,0,0,0,0,0,4,0,0
15.8,64.1,2348,500,0,0,0,0,0,0,0,0,0,0,0,0
28.1,64.1,2044,245,0,0,0,0,0,0,0,0,0,0,0,0
16.1,64.1,2204,1222,1,0,0,0,0,0,0,0,0,0,0,0
21.2,64.1,1409,959,0,0,0,0,0,0,0,0,0,0,0,0
27.3,64.1,1386,992,0,0,0,0,0,0,0,0,0,1,0,0
15.6,64.0,1335,1094,0,0,0,0,0,0,0,0,0,16,0,0
16.6,64.0,1335,1087,0,0,0,0,0,0,0,0,0,0,0,0
24.1,63.2,1292,957,0,0,0,0,0,0,0,0,0,0,0,0
17.7,63.2,1292,956,0,0,0,0,0,0,0,0,0,0,0,0
23.6,63.2,1292,956,0,0,0,0,0,0,0,0,0,0,0,0
14.1,63.2,1292,956,0,0,0,0,0,0,0,0,0,0,0,0
19.4,63.0,1295,943,0,0,0,0,0,0,0,0,0,0,0,0
16.8,62.9,1297,937,0,0,0,0,0,0,0,0,0,0,0,0
17.9,62.9,1297,937,0,0,0,0,0,0,0,0,0,0,0,0
15.0,62.9,1297,937,0,0,0,0,0,0,0,0,0,0,0,0
14.3,62.9,1297,937,0,0,0,0,0,0,0,0,0,0,0,0
19.8,62.9,1522,0,0,0,0,0,0,0,0,0,0,0,0,0
18.6,62.9,1529,266,0,0,0,0,0,0,0,0,0,0,0,0
14.1,62.9,1520,290,0,0,0,0,0,0,0,0,0,0,0,0
15.6,62.9,1561,285,0,0,0,0,0,0,0,0,0,0,0,0
16.3,62.9,2195,1243,0,0,0,0,0,0,0,0,0,0,0,0
16.6,62.9,2340,254,0,2,0,0,0,0,0,0,0,0,0,0
19.1,62.8,433,816,1,0,0,0,0,0,0,0,0,0,0,0
17.0,62.9,1236,729,0,2,0,0,0,0,0,0,0,0,0,0
19.6,62.9,1096,726,0,2,0,0,0,0,0,0,0,0,0,0
18.9,62.9,1189,739,0,2,0,0,0,0,0,0,0,0,0,0
12.1,62.9,1046,517,0,0,1,0,0,0,0,0,0,0,0,0
17.1,62.8,1202,510,0,2,0,0,0,0,0,0,0,0,0,0
14.0,62.9,2333,1387,1,0,0,0,0,0,0,0,0,0,0,0
17.3,62.9,1873,1119,0,0,0,0,0,0,0,0,0,0,0,0
17.1,62.9,1939,1092,0,2,0,0,0,0,0,0,0,1,0,0
17.6,62.9,1663,1167,0,3,0,0,0,0,0,0,0,5,0,0
15.2,62.9,1659,1167,0,0,0,0,0,0,0,0,0,0,0,0
16.1,62.9,1595,1146,0,1,0,0,0,0,0,0,0,0,0,0
12.6,62.9,1576,1138,0,0,0,0,0,0,0,0,0,1,0,0
17.0,62.9,1579,1138,0,2,0,0,0,0,0,0,0,15,0,0
15.4,62.9,1458,1439,0,0,0,0,0,0,0,0,0,0,0,0
18.4,62.9,1504,812,0,2,0,0,0,0,0,0,0,0,0,0
12.1,62.9,1526,802,0,0,0,0,0,0,0,0,0,0,0,0
15.6,62.9,1526,802,0,0,0,0,0,0,0,0,0,0,0,0
11.3,62.9,1515,797,0,3,0,0,0,0,0,0,0,0,0,0
21.6,62.9,1515,797,0,3,0,0,0,0,0,0,0,0,0,0
21.1,62.8,1521,745,0,2,0,0,0,0,0,0,0,0,0,0
13.0,62.9,1555,706,0,3,0,0,0,0,0,0,0,0,0,0
21.9,62.9,1841,620,0,2,0,0,0,0,0,0,0,0,0,0
18.9,62.9,1839,463,0,1,0,0,0,0,0,0,0,0,0,0
27.6,62.9,1903,509,0,1,0,0,0,0,0,0,0,0,0,0
26.0,62.9,2533,529,0,2,0,0,0,0,0,0,0,0,0,0
15.5,62.9,2191,392,0,3,0,0,0,0,0,0,0,13,0,0
14.5,62.9,1435,324,0,0,0,0,0,0,0,0,0,1,0,0
19.9,62.9,1512,638,0,1,0,0,0,0,0,0,0,0,0,0
19.0,62.8,1636,1003,0,1,0,0,0,0,0,0,0,0,0,0
18.5,62.8,2086,861,0,1,0,0,0,0,0,0,0,0,0,0
20.5,62.8,1453,1082,0,0,0,0,0,0,0,0,0,0,0,0
11.4,62.9,1221,766,0,0,0,0,0,0,1,0,0,0,0,0
16.3,62.9,1132,951,0,0,0,0,0,0,0,0,0,0,0,0
16.9,62.9,1354,811,0,1,0,0,0,0,1,0,0,0,0,0
16.1,62.8,1119,715,0,2,0,0,0,0,0,0,0,0,0,0
14.8,62.9,1642,831,0,1,0,0,0,0,0,0,0,0,0,0
15.6,62.9,1447,802,0,0,0,0,0,0,1,0,0,0,0,0
10.6,62.9,1891,873,0,1,0,0,0,0,0,0,0,0,0,0
14.8,62.9,1678,834,0,1,0,0,0,0,0,0,0,0,0,0
17.9,62.9,1900,560,0,0,0,0,0,0,0,0,0,1,0,0
22.7,62.8,1825,790,0,2,0,0,0,0,0,0,0,13,0,0
17.8,62.9,1779,836,0,0,0,0,0,0,0,0,0,0,0,0
12.3,62.9,2154,226,0,1,0,0,0,0,0,0,0,0,0,0
18.4,62.8,1777,192,0,0,0,0,0,0,0,0,0,0,0,0
20.5,62.9,685,49,0,2,0,0,0,0,0,0,0,0,0,0
22.5,62.8,623,196,0,1,0,0,0,0,0,0,0,0,0,0
18.0,62.9,2344,295,0,2,0,0,0,0,0,0,0,0,0,0
19.2,62.9,2291,506,0,2,0,0,0,0,0,0,0,0,0,0
21.2,62.9,1682,493,0,0,0,0,0,0,0,0,0,0,0,0
15.3,62.8,1726,297,0,0,0,0,0,0,0,0,0,0,0,0
23.4,62.8,1989,624,0,0,0,0,0,0,0,0,0,0,0,0
15.0,62.9,1747,295,0,1,0,0,0,0,0,0,0,0,0,0
20.4,62.8,1773,551,0,2,0,0,0,0,0,0,0,0,0,0
14.0,62.9,1863,651,0,0,0,0,0,0,0,0,0,0,0,0
18.1,62.8,1675,638,0,0,0,0,0,0,1,0,0,0,0,0
21.2,62.8,1635,729,0,0,0,0,0,0,0,0,0,0,0,0
22.0,62.9,1638,794,0,1,0,0,0,0,1,0,0,0,0,0
19.2,62.9,1576,450,0,2,0,0,0,0,0,0,0,0,0,0
18.0,62.8,1650,277,0,2,4,0,0,0,0,0,0,0,0,0
16.9,62.9,1801,370,0,2,0,0,0,0,0,0,0,0,0,0
17.0,62.8,1803,265,0,1,0,0,0,0,0,0,0,0,0,0
16.5,62.9,2559,98,0,1,0,0,0,0,0,0,0,0,0,0
16.5,62.9,1880,0,0,2,0,0,0,0,0,0,0,0,0,0
16.8,62.9,1527,451,0,2,0,0,0,0,0,0,0,0,0,0
17.3,62.9,1479,311,0,2,0,0,0,0,0,0,0,0,0,0
17.1,62.9,1528,355,0,2,0,0,0,0,0,0,0,0,0,0
17.7,62.9,1515,0,0,2,0,0,0,0,0,0,0,0,0,0
13.8,62.9,1196,837,0,0,0,0,0,0,0,0,0,0,0,0
15.5,62.9,1352,607,0,0,0,0,0,0,0,0,0,0,0,0
12.7,62.9,1381,434,0,0,1,0,0,0,0,0,0,0,0,0
17.8,62.9,1462,854,0,2,0,0,0,0,0,0,0,0,0,0
15.1,62.9,1684,983,0,2,0,0,0,0,1,0,0,0,0,0
14.4,62.9,1496,945,0,2,0,0,0,0,0,0,0,0,0,0
13.1,62.9,1460,825,0,0,0,0,0,0,1,0,0,0,0,0
18.5,62.9,1097,437,0,0,0,0,0,0,1,0,0,0,0,0
15.8,63.0,1426,740,0,1,0,0,0,0,0,0,0,0,0,0
24.9,63.0,1373,912,0,3,0,0,0,0,0,0,0,0,0,0
17.3,62.9,1645,703,0,0,0,0,0,0,0,0,0,0,0,0
16.6,62.9,1827,660,0,2,0,0,0,0,0,0,0,0,0,0
18.1,63.0,1470,354,0,2,0,0,0,0,0,0,0,0,0,0
17.4,62.9,1640,496,0,2,0,0,0,0,0,0,0,0,0,0
